CRASH_RECORD_ID,RD_NO,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
7ba28da528a5d9e1786633d778877d2a4f3f3376e21bacabf8cee04dc2b0f712320349f9b55c41924ddb23beba1f07b8cb167b6a07f035c0c3720f8ac3edbcfa,JF250563,Y,44701.04167,20,NO CONTROLS,NO CONTROLS,RAIN,DARKNESS,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",44702.58333,UNABLE TO DETERMINE,NOT APPLICABLE,2242,N,JANSSEN AVE,1811,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,1,6,5,41.92273362,-87.66463441,POINT (-87.664634408994 41.922733619253)
7b7dbde4aacc38f30e9e64ba29f7e003f666c35f84b3caf2d98b5778207a41b3f94fc9e8786e502c4c299e7c92273609f025b600a0947fbe973c6b62576c558d,JF114042,,44576.75,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",44576.77083,UNABLE TO DETERMINE,NOT APPLICABLE,1755,E,95TH ST,431,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,7,1,41.72229432,-87.58035257,POINT (-87.580352568776 41.722294321315)
7a0fbed0cf8fa79bf233097a57e019a6f684627bda504dac6492c48f4ac253f200e73dbd81d5efbd7cfec3af8ac73077f72244a51d31555d18795f2c1655778b,JB561689,,43454.29167,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,SHOULDER DEFECT,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",43454.84514,IMPROPER BACKING,NOT APPLICABLE,2,W,OHIO ST,1832,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,5,12,41.89257756,-87.62817486,POINT (-87.628174862126 41.892577554731)
2376eca3337a2557f3bac01068f3fdef750650a8bf1d3d0ac61e37f8d0da08a1bbdd0dcfef263060186ac6003c2f54672ea93ea39003d3414c59f6b97ac7a830,JF318019,Y,44757.02083,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",44757.02778,UNABLE TO DETERMINE,NOT APPLICABLE,538,W,87TH ST,622,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,0,6,7,41.73627688,-87.63785349,POINT (-87.637853490709 41.736276879786)
2407fc3670b902f9a0aebad0a13e067431098fc2980f7d9b2cf60e351194388ea9357b6111876abf432a6dcaf610a4601a972bba8bfa173595da405f29812613,JF318934,,44757.75,20,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT ON GRADE,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",44757.77222,FAILING TO REDUCE SPEED TO AVOID CRASH,FAILING TO REDUCE SPEED TO AVOID CRASH,6407,W,63RD ST,812,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,6,7,41.77756163,-87.7815596,POINT (-87.78155959589 41.777561633634)
79a293f05edbcf2da4a6df7560e5645aef6d3bc707b45d23e3e8ac75a00f677b646390f13ecead99359df18f6726b9ec3cc07731c38e866e0b45763e5fc35a83,JE139526,,44238.77083,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",HEAD ON,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",44239.39583,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1401,W,107TH ST,2234,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,5,2,41.69936415,-87.65715895,POINT (-87.657158951176 41.699364152608)
3a60dbd09a01049cb4b6d74cbb5a879e69795041bc36123b43ee94f4b1989fc6ec614e4bdaf1db18316719a8145894e076ce181956157768ff32b7bba536ba31,JF374415,,44802.32222,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,CURVE ON GRADE,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",44802.32222,UNABLE TO DETERMINE,NOT APPLICABLE,412,S,ASHLAND AVE,1231,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,2,8,41.87595627,-87.66679877,POINT (-87.666798765725 41.875956270473)
7961dc306c86e13d6690024b60f1f94785afe279658f1cce1a7064179a92bd02d3615a56170acce311df6ada16246cbe0ffa843639f9909752a7417ad224472f,JC473115,,43753.31181,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDESTRIAN,T-INTERSECTION,,STRAIGHT AND LEVEL,DRY,OTHER,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,$500 OR LESS,43753.31181,DISTRACTION - FROM OUTSIDE VEHICLE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,800,W,BELLE PLAINE AVE,1915,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,7,3,10,41.95745301,-87.6499017,POINT (-87.649901703784 41.95745300634)
014125dce94a80cf0d0abd5bb872ae7d0c6b3d904880b95e9978bbbf425bd17047f4ba64d187074db9a2adcf21080385d589725348e60ceeb090bbb8301658b8,JF438546,,44851.85417,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",44851.88542,IMPROPER TURNING/NO SIGNAL,TURNING RIGHT ON RED,8,E,HURON ST,1834,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,20,2,10,41.89499061,-87.6278292,POINT (-87.627829197674 41.894990607036)
795f48237d2b6c721c43e635c6b4aeca69bfafdae93e982f90618c22a39bc415b272e207a09e661c0bdb4bd8aa7f31edc578df3a70fe8f456a6dd73647858c75,HY534953,,42350.86111,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,2,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",42350.87014,IMPROPER BACKING,UNABLE TO DETERMINE,2335,N,COMMONWEALTH AVE,1814,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,20,7,12,41.92485443,-87.63793899,POINT (-87.637938994104 41.924854428941)
79d3116867de9567f82ba42a12c93e06dc06db8cc71d6c26c117f86d97f7203de194e1b99a452890a3fb46d190b03c813c73625a25bfdeb0d2ad2abaa98b657c,JE100124,,44197.10347,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",44197.10417,NOT APPLICABLE,NOT APPLICABLE,3664,S,WENTWORTH AVE,915,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,2,0,2,6,1,41.82733982,-87.63156879,POINT (-87.631568789787 41.827339819897)
79d410e0dd72f6d9229bb0fbc7922a31cec1cf7e9dc2a8b00bae31f721bc1590d993ca4c427ac16243ad74cdcd81af5764ed2025e18f119364b5c5e9d1ae991f,JE108029,,44205.62361,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,,$500 OR LESS,44205.65556,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5156,N,BROADWAY,2033,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,14,7,1,41.97627639,-87.66001229,POINT (-87.660012293217 41.97627638926)
24614809490965c93621b289e5de0a1bc962afde040a5048b73f13373c78044d0b1f93d213102c29aaabbc52664bc70db0fad1f1ab2f4f492e00d9f68da3ec6a,JF318893,,44757.71597,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",44757.72917,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,4299,N,BROADWAY,1915,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,6,7,41.96004567,-87.65388877,POINT (-87.653888768215 41.960045673104)
2493bf376deaa81f09034321d17e4aab18d4bb54ad332a5a930860bf050dfa9506687ced6eaf1f09a0bbe53b99ec27b79a191041fdee523e6ee56f794f708535,JF332669,,44757.83681,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO SIDE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,,"OVER $1,500",44768.76389,UNABLE TO DETERMINE,UNABLE TO DETERMINE,11801,S,AVENUE O,433,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,20,6,7,41.68085614,-87.5399566,POINT (-87.539956597346 41.680856136277)
24c1e13c9c97a15d998c33a666be4ef651370385e2f09bf471bcc3e9d8ce330abcb7e4a9dd84cbfce5afa358dcbd91585cef364976deb213f97bde7aa2bcbea1,JF318777,,44757.67292,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",44757.67361,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,7199,S,WOODLAWN AVE,324,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,6,7,41.76420746,-87.59565979,POINT (-87.595659792667 41.764207462806)
2534df716c758927e7fa88eb3aeb6bee367440e7a997b0462bdf01ee8bc99f064e404563eb00a0f4029103d06abc44adfd896b54b91413b750ae08c7b271c733,JF318058,,44757.06181,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",44757.06667,UNABLE TO DETERMINE,NOT APPLICABLE,5800,S,ASHLAND AVE,715,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,1,6,7,41.78852386,-87.664587,POINT (-87.664587002828 41.788523860512)
255d7faecffd84ea5d30a10c12162ef2a8b3c9a3c8344f48723d29e97a0ba1c0d88a1ea33cbda711e97c9ba51d7dad221323ba78ec996cf96b5f3b8340201a30,JF319680,,44757.93264,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",44759.41667,IMPROPER TURNING/NO SIGNAL,UNABLE TO DETERMINE,9900,S,HALSTED ST,2232,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,22,6,7,41.71411887,-87.64314541,POINT (-87.643145408182 41.71411886809)
7c227961c6dfe62522cba740693618833a70d9038ba061c920177ce53ea14993d2a91b36ddb1071b6dfc2e8dc4bef027d29362b52d540b7d27f371bee4d9e778,JB172894,,43163.02917,30,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",43163.02917,IMPROPER LANE USAGE,NOT APPLICABLE,5719,S,STATE ST,232,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,0,1,3,41.79040999,-87.62544535,POINT (-87.625445347549 41.790409986361)
7ac1118003e54d0ca0890fa6830f5cbeaf43477e435fae95d8e28f4ce5364847ea053ad3e84a9f4dc30c8b114921f9ee75b7fabdb581027b3637765a723d5f2c,JB174537,,43164.60417,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,TURNING,ONE-WAY,4,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,43164.61458,DISREGARDING ROAD MARKINGS,NOT APPLICABLE,500,S,WELLS ST,123,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,2,3,41.87553265,-87.63380389,POINT (-87.633803891217 41.875532652069)
7a20752f71e23e12bb2f1a3d760d72572c775e7bb697bdb81ad09a83f2c178ba88f5be109ca9f238eec9a7b4f4243199c230fdb3102d2e1f5170d14fc8d6e195,JF107185,,44569.88403,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,FREEZING RAIN/DRIZZLE,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY,,STRAIGHT AND LEVEL,ICE,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",44569.88472,FAILING TO REDUCE SPEED TO AVOID CRASH,WEATHER,7100,S,DAMEN AVE,735,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,21,7,1,41.76471319,-87.67367849,POINT (-87.673678489303 41.764713187398)
265bf1922a466b27968795b7d80754c4b693f39f9f006c0fe302449af57d396b94bc936804fd299dcfe16b2f59d2ae69cdaeadf47884999560a83e8d5f5b5981,JF319357,,44757.70139,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,FOUR WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",44758.29167,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,7600,S,ASHLAND AVE,611,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,6,7,41.75571944,-87.66371778,POINT (-87.663717784195 41.755719440847)
3cc68925972bfb43c04180fddbe5ac058bfc805bc5554d4d0f841a8e24a4cd3e7198d968cb353115b568b8ea7e0557f0562e00d151a259dc716c981471392648,JF376390,,44802.66667,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",44803.66806,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,3829,W,IRVING PARK RD,1732,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,2,8,41.9535959,-87.72387668,POINT (-87.723876676773 41.953595903484)
3d70169710c8f86ca0bf82a31a363389d3341e6055b4e0aa1e508b0abba61521178911059fd416649fc5360c00a5a923e00d0d5616d4407b37bcb893b26b3e8f,JF375445,,44802.84722,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",44802.85972,FOLLOWING TOO CLOSELY,NOT APPLICABLE,4999,S,PULASKI RD,821,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,20,2,8,41.80241455,-87.72328066,POINT (-87.723280661338 41.80241455447)
7ab53180ff3fb0f05173392e6b9fc40b54a45c405982bd961401d04cf4181b951f5e17f5cdcdc5ee6248aa27bd3aaa910f908ae4a3a86efa7d76b1a3ff966180,HZ264297,,42504.52083,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",42504.56597,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1130,S,CICERO AVE,1533,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,5,0,12,7,5,41.86638514,-87.74491683,POINT (-87.7449168289 41.866385137027)
7a4019b12b5c0bdfcd6b2e66ee874ce62e5a05a96986f4a40e6f6d408af46d6aab61b4d417b9e84c7e4994d0caf1dc1ae03bf2596fa5a4cee0fb79c2f83f36d9,JD122763,,43850.95,35,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,UNKNOWN INTERSECTION TYPE,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",43850.97917,DISREGARDING STOP SIGN,NOT APPLICABLE,3424,W,OGDEN AVE,1021,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,22,2,1,41.85601529,-87.71131793,POINT (-87.711317932197 41.856015292673)
79370916d91d25c6f03c5eb5c705d030c6a3657643ac545897768cf1c2332e9aae3d6cf1f0a62604686b37fdc84c2a9299a721e108478b13319865c6422ff3d8,JE270049,,44364.99306,10,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",44364.99931,UNABLE TO DETERMINE,NOT APPLICABLE,5332,S,KEDZIE AVE,822,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,23,5,6,41.79614627,-87.70377801,POINT (-87.703778008321 41.796146266087)
290c95f79671714823b1ac2ccbf3864d73c72d4b0342084e7f9f038259e5d92547c92639f747af3f701617d8f93d724f6b014a2b65440415b141734af4d18b66,JF318802,,44757.66667,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,WET,UNKNOWN,,INJURY AND / OR TOW DUE TO CRASH,,,Y,"$501 - $1,500",44757.70833,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,600,W,127TH ST,523,,,,,,,3,NONINCAPACITATING INJURY,1,0,0,1,0,2,0,16,6,7,41.66336881,-87.63666753,POINT (-87.636667525519 41.663368814348)
29b58d53227e63b15d27472b5d8213f1ff4d28b9340fcb39364fa8ce5df150de64410ab231315937e28108ce8f5f822adb3152bfc14fd14ad927b40a27b236ce,JF318165,,44757.26042,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAWN,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",44757.275,UNABLE TO DETERMINE,NOT APPLICABLE,1711,W,103RD ST,2212,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,6,6,7,41.70653741,-87.66529927,POINT (-87.665299264572 41.706537413033)
7a86ad2e8d2b6b881da7d2913e5bb7189b5701aa1bdafa65cb7d42a1d0a99d45318e9ad8ebf2582bdcce39ba87d26718108fc48e43d84d3de47eb39010932799,JA531863,,43070.08333,30,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,REAR END,NOT DIVIDED,4,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",43070.08681,FOLLOWING TOO CLOSELY,NOT APPLICABLE,1,W,WACKER DR,111,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,2,6,12,41.88670423,-87.62805356,POINT (-87.62805355978 41.886704228647)
7ab65525c5c9eb8db6ccdb3bcf0fa359f83574aaa782869a58c0d4f6ee8c84de3db7d30780386d189aff61cd4f3c2b807e1bf99d886e0d77fde4371f2659169e,JC295131,,43622.68056,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",43622.77083,UNABLE TO DETERMINE,NOT APPLICABLE,658,W,35TH ST,915,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,16,5,6,41.83089249,-87.64361665,POINT (-87.643616646537 41.83089248487)
79d766987330abe5197b731a73795535d118fcbda6b100d1d3583a616ffb2cb48ef70549ed98799b26f0c47fc8d2955d2a85c77a9de9a6d1e94114a1e9410256,JD336765,,44061.57292,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",44061.59514,IMPROPER LANE USAGE,NOT APPLICABLE,600,S,CENTRAL AVE,1513,,,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,3,0,13,3,8,41.87277222,-87.76473185,POINT (-87.764731850479 41.872772222189)
29bb1812e2adb7e3aae86f459e98c2fa65b4fab0ae1a45dea6114fb687e1be8f64d63d09df0d69f77a1fa42dc3a59ccfea107f53977a4af99cebde953963ef6d,JF318847,,44757.68611,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,44757.71875,EQUIPMENT - VEHICLE CONDITION,NOT APPLICABLE,1550,W,MARQUETTE RD,725,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,6,7,41.77230826,-87.66362491,POINT (-87.663624905027 41.772308256732)
78f21ee576534bc770ec2e5af20b139c4c8ad947295d01b2c70f192764b4e786dc4a64f0d15dd680189a60e34d50c6fd5d8e62f528d7f930d6f7134d4f1db4a9,JF221519,,44678.28958,20,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",44678.29028,DISREGARDING STOP SIGN,FAILING TO YIELD RIGHT-OF-WAY,5900,S,CARPENTER ST,712,Y,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,6,4,4,41.786846,-87.65119239,POINT (-87.651192389305 41.786845997049)
4165d487a3ca7d359b72638b28393bff063c18f30fd48ad2fb98ab72384a3a85fa96c6121d17e912e8ed10cdf39091bb921bf944422433bfa2f7a0daa89970b1,JF374964,,44802.57292,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,ANGLE,ONE-WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",44802.625,FAILING TO YIELD RIGHT-OF-WAY,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",7225,S,OAKLEY AVE,832,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,13,2,8,41.76214089,-87.68047499,POINT (-87.680474988955 41.762140887343)
2ad31dbc859cb7556a31aa9bd79700c5405be70eb98ee372e77be48ab8d5feb1b07d7751e212c8c4904780f0b954fea045c808d047a1a366d27e0e7d9056ed9b,JF318875,,44757.70833,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",44757.725,IMPROPER OVERTAKING/PASSING,IMPROPER LANE USAGE,1900,N,CLARK ST,1814,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,17,6,7,41.91662798,-87.63513888,POINT (-87.635138880837 41.916627975092)
426acc97df2236486be05ddb44331810a332fae234156f8b177bf88cf6feec975668decf5dac6273f7ffdf40a5c3248cd67ee0d7fee4d84111c9c44906dbe71d,JF375345,,44802.7875,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",44802.78819,UNABLE TO DETERMINE,NOT APPLICABLE,942,E,80TH ST,624,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,18,2,8,41.74961237,-87.60101965,POINT (-87.601019651484 41.749612372005)
